3,0378
3,0513
3,0529
3,0158
3,0577
3,0518
3,0387
3,0336
3,0577
3,0573
3,0602
3,0292
3,0546
3,0184
3,0671
3,0629
3,0874
3,0313
3,0544
3,0605
3,0812
3,1481
3,0643
3,0270
3,0627
3,0370
3,0742
3,0576
3,0796
3,0707
3,0372
2,9981
3,0069
3,0476
3,0747
3,0589
3,0804
3,0343
3,0273
3,0445
3,0050
3,0500
3,0699
3,0544
